protein_name	best_model	auroc	auprc	val_auroc	val_auprc	accuracy	f1	n_train	n_val	n_test	n_pos	n_neg	n_deduped_removed	rna_length_mode	split_mode	dataset
RBM4	logistic_regression	0.9946267740174672	0.9819417883746119	0.9954634700654412	0.9854988554217889	0.9703622392974753	0.9407894736842105	5292	1748	1822	4787	10555	0	38	honest_60_20_20	rnacompete_eukarya
RBM41	random_forest	0.9972174017974119	0.993766307583538	0.9961162046372967	0.9864239652385864	0.9804372842347526	0.973561430793157	5288	1815	1738	4342	9512	0	38	honest_60_20_20	rnacompete_eukarya
RBM42	random_forest	0.9964199734691538	0.9912912907987788	0.9963105283428452	0.9907961335596265	0.962180746561886	0.9457364341085271	6200	2028	2036	4953	10819	0	38	honest_60_20_20	rnacompete_eukarya
RBM45	random_forest	0.9980839416058395	0.9954430181365166	0.9983281497392393	0.9960178924008014	0.972956170345042	0.9591357444809769	9768	3196	3217	8428	17949	0	38	honest_60_20_20	rnacompete_eukarya
RBM46	random_forest	0.9898718254157336	0.9773919833442273	0.9891251097569708	0.9775083062177718	0.9563175199624236	0.942839582052858	6337	2135	2129	5750	12555	0	38	honest_60_20_20	rnacompete_eukarya
RBM47	random_forest	0.9941041473379703	0.9844123579824162	0.9954204303510081	0.9883737762428432	0.9606237816764133	0.9382262996941896	7560	2522	2565	6376	13765	0	38	honest_60_20_20	rnacompete_eukarya
RBM5	random_forest	0.9980645431142985	0.9958246984385195	0.9978479389312978	0.9956336754813626	0.9780748663101604	0.9687261632341724	5802	1905	1870	5607	12130	0	38	honest_60_20_20	rnacompete_eukarya
RBM6	random_forest	0.9945913615585081	0.9894693863285036	0.9954267806102463	0.9912428022337397	0.9594813614262561	0.9468085106382979	3785	1224	1234	3365	7326	0	38	honest_60_20_20	rnacompete_eukarya
RBM8A	random_forest	0.977632333767927	0.9442078966024635	0.9821252380624583	0.962058932742638	0.9111111111111111	0.8703703703703703	2739	889	945	2762	5821	0	38	honest_60_20_20	rnacompete_eukarya
RBMS1	random_forest	0.9887993571739685	0.9733960267579329	0.9878426629181241	0.9708702695169293	0.9564068692206077	0.9433962264150944	4688	1541	1514	3834	8341	0	38	honest_60_20_20	rnacompete_eukarya
RBMS3	logistic_regression	0.9955905950943125	0.993535951231415	0.994952292493456	0.988685588499461	0.9676375404530745	0.9621212121212122	4692	1561	1545	4482	9786	0	38	honest_60_20_20	rnacompete_eukarya
RBP1	random_forest	0.9964975009611687	0.9944642930719401	0.9941167260343681	0.9888879661161639	0.9638718473074301	0.9573612228479486	4378	1456	1467	4081	8870	0	38	honest_60_20_20	rnacompete_eukarya
RBP1-LIKE	random_forest	0.9830408024667924	0.9641635849174082	0.9770019695441226	0.9506596574170924	0.9290144727773949	0.9018112488083889	4411	1486	1451	3837	8406	0	38	honest_60_20_20	rnacompete_eukarya
RBP9	logistic_regression	0.9643303480306671	0.9113738644975165	0.968381000468857	0.928652583637035	0.8984802431610942	0.8395773294908742	4895	1641	1645	4362	9677	0	38	honest_60_20_20	rnacompete_eukarya
REF2	random_forest	0.990279086440552	0.9796051177904115	0.9888408256524585	0.9761720438852124	0.9605532786885246	0.950354609929078	5768	1963	1952	5397	11633	0	38	honest_60_20_20	rnacompete_eukarya
RIN	random_forest	0.9932689700454103	0.9859938078728324	0.989035806769621	0.9736139543381976	0.9528392685274302	0.9333333333333333	6216	2036	2078	5555	11994	0	38	honest_60_20_20	rnacompete_eukarya
RNP4F	logistic_regression	0.9628779998865292	0.9201645808914993	0.9629921619707045	0.9298649938736195	0.9026434558349452	0.8560533841754051	4661	1547	1551	4184	8635	0	38	honest_60_20_20	rnacompete_eukarya
RO3G_00049	random_forest	0.9998649356886087	0.9997498810278432	0.9995043050118332	0.9990370246928449	0.98903053661429	0.9847044233154196	10041	3327	3373	8754	18537	0	38	honest_60_20_20	rnacompete_eukarya
ROX8	random_forest	0.971040391872163	0.9530401509846902	0.9605487228003784	0.9297609924362235	0.9062003179650239	0.888468809073724	3700	1217	1258	3177	6957	0	38	honest_60_20_20	rnacompete_eukarya
RSF1	random_forest	0.9921111489278942	0.9797940213352949	0.9933403698292085	0.9820018590893848	0.9513247073321011	0.9282470481380564	4818	1553	1623	4036	8761	0	38	honest_60_20_20	rnacompete_eukarya
Rbm24	logistic_regression	0.998956148584186	0.9977182444872185	0.9993157167706948	0.9983363268202541	0.9863375936535919	0.975724353954581	6817	2298	2269	6907	14787	0	38	honest_60_20_20	rnacompete_eukarya
Rbm38	random_forest	0.9991592099506524	0.9977898153403798	0.9991839307618917	0.9977891302923924	0.983319772172498	0.9714285714285714	7299	2427	2458	7346	15721	0	38	honest_60_20_20	rnacompete_eukarya
Rbm4.3	random_forest	0.9953584574590618	0.9887475836227204	0.9970682703884418	0.9935512234458808	0.9656133828996283	0.9497964721845319	6382	2156	2152	5635	12186	0	38	honest_60_20_20	rnacompete_eukarya
Rbm42	random_forest	0.9892550833574251	0.9708959893506068	0.985589127304543	0.9616642603002437	0.9388646288209607	0.8977035490605428	4676	1571	1603	3955	8397	0	38	honest_60_20_20	rnacompete_eukarya
Rbm47	random_forest	0.9877007579065864	0.9713395174709101	0.987465706622064	0.9701466164566561	0.9471221338324755	0.9279796048438496	6377	2091	2137	5814	12502	0	38	honest_60_20_20	rnacompete_eukarya
SAMD4A	random_forest	0.9937961443806399	0.9788373026766898	0.9931805751658516	0.9703947085524031	0.9572881355932203	0.9213483146067416	4422	1532	1475	4178	8916	0	38	honest_60_20_20	rnacompete_eukarya
SART3	logistic_regression	0.9908153001613893	0.9829629202849748	0.9920782288633742	0.9855884710647526	0.9543088490456911	0.9405568096313017	5078	1758	1729	4640	9968	0	38	honest_60_20_20	rnacompete_eukarya
SF1	random_forest	0.9773968754855906	0.9411061362027096	0.9769005458660631	0.9362690677026113	0.893796992481203	0.8606658446362515	3215	1125	1064	2806	5894	0	38	honest_60_20_20	rnacompete_eukarya
SF2	random_forest	0.9990881235236757	0.9982937001817667	0.9989439707402624	0.997946805604433	0.9789201183431953	0.9699208443271767	8165	2763	2704	7280	15852	0	38	honest_60_20_20	rnacompete_eukarya
SFPQ	logistic_regression	0.9636226853505125	0.9425413755965594	0.9626439273498097	0.9365918248391889	0.9062265566391597	0.880838894184938	3884	1324	1333	4383	9405	0	38	honest_60_20_20	rnacompete_eukarya
SHEP	logistic_regression	0.9868751197384603	0.9801618770990674	0.9833989297762612	0.9713858917275064	0.9501231527093597	0.9429978888106967	4748	1585	1624	4544	9973	0	38	honest_60_20_20	rnacompete_eukarya
SM	random_forest	0.9971065900044229	0.9918912752162395	0.9975997172980493	0.9928919398544404	0.972938689217759	0.9540889526542324	7175	2378	2365	5739	12503	0	38	honest_60_20_20	rnacompete_eukarya
SNF	logistic_regression	0.9912974287244578	0.9772160633881029	0.9911137542879799	0.9799226730561541	0.9678499665103818	0.9570661896243292	4472	1500	1493	3936	8397	0	38	honest_60_20_20	rnacompete_eukarya
SNRNP70	random_forest	0.9884540663119155	0.9724844456756212	0.9877565982404692	0.9709160121965774	0.9406910778751933	0.9235880398671097	5872	1982	1939	5267	11552	0	38	honest_60_20_20	rnacompete_eukarya
SNRNP70K	random_forest	0.9804369752125643	0.9578564148685743	0.9794389435456994	0.9531155910292015	0.9196269982238011	0.8846398980242193	6695	2184	2252	5838	12383	0	38	honest_60_20_20	rnacompete_eukarya
SNRPA	random_forest	0.99895946451142	0.9967948649986063	0.9991868373527174	0.9982854004316897	0.9884135472370766	0.9830508474576272	6844	2260	2244	5804	12630	0	38	honest_60_20_20	rnacompete_eukarya
SRP54	logistic_regression	0.9954547893873532	0.9889052474973519	0.9956364568645045	0.9893620755461445	0.969077306733167	0.9507154213036566	5870	1925	2005	5171	11293	0	38	honest_60_20_20	rnacompete_eukarya
SRSF1	logistic_regression	0.9991884098588599	0.9985193044439356	0.9985768370332129	0.9974328732575692	0.9896462467644521	0.9846547314578005	6955	2270	2318	6238	13647	0	38	honest_60_20_20	rnacompete_eukarya
SRSF10	logistic_regression	0.985642019683067	0.9698036344691592	0.987623713282691	0.9745093865348755	0.9381755296152183	0.90955091714105	6955	2350	2313	6499	14174	0	38	honest_60_20_20	rnacompete_eukarya
SRSF2	random_forest	0.9951441394048662	0.9880685898566708	0.9960523051552673	0.9929012624404991	0.9688995215311005	0.9580915538362347	6281	2046	2090	5856	12649	0	38	honest_60_20_20	rnacompete_eukarya
SRSF7	random_forest	0.9960670687282963	0.9910342909069607	0.9939533378363166	0.9868478390994639	0.9736286919831224	0.9590163934426229	5610	1824	1896	4968	10678	0	38	honest_60_20_20	rnacompete_eukarya
SRSF9	random_forest	0.9688287293307786	0.9348071805910426	0.9636782677472123	0.9161655722725635	0.8982125124131083	0.8549186128803963	5850	1957	2014	5320	11389	0	38	honest_60_20_20	rnacompete_eukarya
SUP-12	random_forest	0.9993850417314228	0.9985426934623327	0.9993367138315894	0.9984559520117876	0.9878597122302158	0.9791505791505791	6867	2237	2224	6583	14248	0	38	honest_60_20_20	rnacompete_eukarya
SUP-26	random_forest	0.9769950748310169	0.9619845777717229	0.9767420149338603	0.9584453731072287	0.9118404118404119	0.8958174904942966	4577	1580	1554	4207	9120	0	38	honest_60_20_20	rnacompete_eukarya
SXL	logistic_regression	0.9733244933844513	0.9466459446914314	0.9817390894301274	0.951927250765513	0.9151376146788991	0.8814102564102564	2506	873	872	2376	5054	0	38	honest_60_20_20	rnacompete_eukarya
Sf3b4	random_forest	0.993073934047469	0.9890846783628386	0.9917984486017861	0.9867925020486148	0.954443194600675	0.9459639759839893	5315	1783	1778	5105	11046	0	38	honest_60_20_20	rnacompete_eukarya
Smp_067420	logistic_regression	0.9972429580969443	0.9930748476100963	0.9955351383536494	0.988360022807455	0.9799054373522459	0.9671179883945842	4984	1689	1692	4174	9138	0	38	honest_60_20_20	rnacompete_eukarya
Syncrip	random_forest	0.9928289573531643	0.9809143161944549	0.991547867337341	0.9791282756008262	0.9534450651769087	0.9410840534171249	4755	1630	1611	4261	9194	0	38	honest_60_20_20	rnacompete_eukarya
TARDBP	random_forest	0.9963341651085362	0.9929267813973124	0.9969498763005389	0.9943804194626404	0.9663596315578694	0.9552715654952076	7369	2484	2497	7067	15247	0	38	honest_60_20_20	rnacompete_eukarya
TIA1	logistic_regression	0.9969146414703361	0.995349844832141	0.9981190440317903	0.9974994698126978	0.9724907063197026	0.9664551223934723	3973	1320	1345	3909	8655	0	38	honest_60_20_20	rnacompete_eukarya
TIAR-1	logistic_regression	0.9971284094794708	0.9922944638593225	0.9989079978495957	0.997239560906493	0.9831932773109243	0.9722222222222222	5718	1936	1904	4806	10565	0	38	honest_60_20_20	rnacompete_eukarya
TIAR-3	logistic_regression	0.9992040774600579	0.9987039684762361	0.9975221785922048	0.9956603226694669	0.9848883048620236	0.9803250641573995	4624	1533	1522	4403	9709	0	38	honest_60_20_20	rnacompete_eukarya
TRA2	random_forest	0.9900003542384632	0.9796153160230704	0.9931137013597084	0.9879441016907811	0.9522012578616352	0.9395866454689984	4800	1565	1590	4608	9994	0	38	honest_60_20_20	rnacompete_eukarya
TUT1	random_forest	0.9854396095005655	0.9811164176022952	0.9890110355996659	0.985005147354224	0.9493041749502982	0.946031746031746	2892	974	1006	3154	7000	0	38	honest_60_20_20	rnacompete_eukarya
Tb_0216	random_forest	0.9856624827995799	0.97190035744221	0.9896984586557964	0.9805069548376828	0.9181459566074951	0.8961201501877347	6154	2078	2028	5365	11622	0	38	honest_60_20_20	rnacompete_eukarya
Tb_0217	random_forest	0.9972823977016849	0.9938922750055421	0.9981199631849508	0.9964649999047399	0.9809335963182118	0.9750215331610681	4653	1516	1521	4360	9515	0	38	honest_60_20_20	rnacompete_eukarya
Tb_0218	logistic_regression	0.9834638174652118	0.9551554568224675	0.9824558821220543	0.958887814830987	0.9439071566731141	0.9151219512195122	4603	1515	1551	3932	8436	0	38	honest_60_20_20	rnacompete_eukarya
Tb_0219	random_forest	0.9966492000062196	0.9941263932068967	0.9948292964742816	0.9877318352908726	0.9685649202733485	0.9619834710743802	6634	2222	2195	6099	13243	0	38	honest_60_20_20	rnacompete_eukarya
Tb_0220	random_forest	0.9863234389751674	0.9683358379484727	0.9851531620553359	0.9666637826623283	0.9287484510532837	0.9004329004329005	4818	1652	1614	3996	8639	0	38	honest_60_20_20	rnacompete_eukarya
Tb_0230	random_forest	0.9974903474903475	0.9943611589878385	0.9965674199638612	0.9886152883172815	0.969967151572032	0.9523099850968704	6407	2146	2131	5819	12220	0	38	honest_60_20_20	rnacompete_eukarya
Tb_0251	random_forest	0.9943428893541634	0.989678035847194	0.9936684610613531	0.9860272057606401	0.9606081548030407	0.9515717926932881	4292	1422	1447	3758	7965	0	38	honest_60_20_20	rnacompete_eukarya
Tb_0252	random_forest	0.9983582186025467	0.9960971915908107	0.99781216921848	0.9956424937192777	0.9875164257555847	0.9835212489158717	4555	1467	1522	4335	9364	0	38	honest_60_20_20	rnacompete_eukarya
Tb_0253	random_forest	0.9959611717033839	0.9955758007834256	0.994659344987778	0.9944051607658286	0.9592952612393681	0.959904248952723	4985	1662	1646	5942	12734	0	38	honest_60_20_20	rnacompete_eukarya
Tp_0225	random_forest	0.9926291052903078	0.9875455703769671	0.9892097509322775	0.9791828414553334	0.9627483443708609	0.954864593781344	3651	1213	1208	3409	7377	0	38	honest_60_20_20	rnacompete_eukarya
Tv_0226	random_forest	0.9972125544514587	0.9931653279690871	0.9960906601764526	0.9885099787274876	0.9790111940298507	0.9695740365111561	6428	2117	2144	5024	10988	0	38	honest_60_20_20	rnacompete_eukarya
Tv_0236	random_forest	0.9936214384224888	0.9726251696932202	0.9970314765844921	0.9882026775648519	0.9619883040935673	0.9288061336254108	5078	1614	1710	4047	8889	0	38	honest_60_20_20	rnacompete_eukarya
Tv_0257	random_forest	0.9962021845078588	0.9914910947732452	0.9987533147845216	0.9978985023263447	0.9668674698795181	0.9584457636265515	7070	2341	2324	6792	14770	0	38	honest_60_20_20	rnacompete_eukarya
Tv_0258	random_forest	0.9984560076193543	0.9950379087320308	0.9983013929113964	0.9942566075636892	0.9750124937531235	0.9519230769230769	6159	1999	2001	5686	12291	0	38	honest_60_20_20	rnacompete_eukarya
Tv_0259	random_forest	0.9919670366383311	0.9842633816425052	0.9919924017231239	0.9866553216467419	0.963963963963964	0.9573991031390134	6172	2040	2109	6080	13251	0	38	honest_60_20_20	rnacompete_eukarya
U2AF2	logistic_regression	0.9885980850499153	0.9727084208123554	0.989137076181847	0.9738187706978243	0.9485981308411215	0.9167367535744323	5850	1970	1926	4791	10498	0	38	honest_60_20_20	rnacompete_eukarya
U2AF50	random_forest	0.9770037017906337	0.9461697484047187	0.9792797984972678	0.9505153045067118	0.9189750692520776	0.8890995260663507	4363	1448	1444	3794	8120	0	38	honest_60_20_20	rnacompete_eukarya
UNC-75	logistic_regression	0.9992378600097032	0.9985498491118101	0.9981304390339297	0.9963164495141816	0.9892268694550064	0.9847259658580413	4556	1499	1578	4928	10696	0	38	honest_60_20_20	rnacompete_eukarya
Vts1p	random_forest	0.9865139604228788	0.961852896972353	0.9871618600491839	0.9616362657653461	0.9382448537378115	0.902229845626072	2799	919	923	2658	5699	0	38	honest_60_20_20	rnacompete_eukarya
YBX1	logistic_regression	0.9616478673453134	0.9351367068613182	0.9747100448017418	0.9576740164289929	0.8981337480559876	0.875829383886256	3911	1351	1286	3595	7998	0	38	honest_60_20_20	rnacompete_eukarya
YBX2	random_forest	0.9635204388725516	0.9346361154787661	0.9678814624692265	0.9427034591655393	0.8983246678220682	0.8658536585365854	5269	1803	1731	4862	10462	0	38	honest_60_20_20	rnacompete_eukarya
ZC3H10	random_forest	0.9883048705593348	0.9736752462003968	0.9891606918164337	0.9784180971159656	0.9389269406392694	0.9109075770191507	5340	1745	1752	5171	11210	0	38	honest_60_20_20	rnacompete_eukarya
ZC3H14	random_forest	0.9721044455147991	0.9478322961892324	0.9746294259375655	0.9510829501868694	0.8977272727272727	0.8751926040061633	2489	812	792	2745	5661	0	38	honest_60_20_20	rnacompete_eukarya
ZCRB1	logistic_regression	0.9989983203230698	0.9982327242364353	0.9980059697691874	0.9963866846126814	0.9930966469428008	0.9912280701754386	6234	2028	2028	5649	12307	0	38	honest_60_20_20	rnacompete_eukarya
ZNF638	random_forest	0.9850577825929938	0.9680127624287064	0.9880200105318588	0.9721114633132344	0.9319327731092437	0.8867132867132868	3598	1177	1190	3450	7552	0	38	honest_60_20_20	rnacompete_eukarya
