protein_name	model	val_auroc	val_auprc	test_auroc	test_auprc	n_train	n_val	n_test	n_pos	n_neg	n_deduped_removed
DDB_G0286331	logistic_regression	0.9561069484297248	0.8933850489632524	0.9476001866960103	0.8762974692253247	9123	3041	3041	4814	10391	0
DDB_G0286331	random_forest	0.9683491295348492	0.9207265024453807	0.9629486376088519	0.9104989671836342	9123	3041	3041	4814	10391	0
DDX53	logistic_regression	0.9488401169516161	0.8900142527611683	0.9514898271924599	0.8960302372079857	10124	3375	3375	5408	11466	0
DDX53	random_forest	0.970706876913019	0.9294765758479477	0.9664421090306993	0.9228861835414085	10124	3375	3375	5408	11466	0
ELAVL2	logistic_regression	0.9733151473205117	0.9385263615771308	0.9719936984688884	0.9303117015448396	9816	3273	3273	5178	11184	0
ELAVL2	random_forest	0.9729751304404858	0.9368934518563692	0.9712569233132489	0.9275391785772316	9816	3273	3273	5178	11184	0
ENSGALG00000014089	logistic_regression	0.9901739700209087	0.9741989198799264	0.9922950348970758	0.980837032931848	7519	2507	2507	3959	8574	0
ENSGALG00000014089	random_forest	0.9936772977589304	0.9840849324588923	0.9939298230114557	0.985116990943233	7519	2507	2507	3959	8574	0
ENSMGAG00000016128	logistic_regression	0.9907179828832061	0.9762442078553826	0.9873573863211687	0.9648621621708429	9012	3004	3005	4752	10269	0
ENSMGAG00000016128	random_forest	0.9934904935171424	0.9834537613433537	0.990380647849801	0.9735505841174098	9012	3004	3005	4752	10269	0
ENSMODG00000011903	logistic_regression	0.9937353052785592	0.9855072299233337	0.994392975461022	0.9862646490636532	6519	2173	2173	3448	7417	0
ENSMODG00000011903	random_forest	0.9902657861896025	0.9717718556423034	0.9922542437479845	0.9785790357330234	6519	2173	2173	3448	7417	0
ENSMODG00000011916	logistic_regression	0.9784264249862391	0.9353137856982073	0.9766587826238603	0.9279313459249768	12345	4116	4116	6528	14049	0
ENSMODG00000011916	random_forest	0.9874057865967639	0.9639330801653498	0.987946406674914	0.9668708184832191	12345	4116	4116	6528	14049	0
ENSTNIG00000011257	logistic_regression	0.9924830153469341	0.9829973745647073	0.9937212670211008	0.9839292442197549	6559	2187	2187	3426	7507	0
ENSTNIG00000011257	random_forest	0.9857960675303974	0.9592187048484702	0.9887915868865843	0.9687365906525744	6559	2187	2187	3426	7507	0
ENSXETG00000023721	logistic_regression	0.9762237762237762	0.9456731081472141	0.9752946127946127	0.9428129585799181	6192	2064	2064	3299	7021	0
ENSXETG00000023721	random_forest	0.9882176465509799	0.9734976943500596	0.9849607182940516	0.9625685637253673	6192	2064	2064	3299	7021	0
ESRP1	logistic_regression	0.9908313904895966	0.9774612897486129	0.9904819718764206	0.977276429119528	11863	3955	3955	6351	13422	0
ESRP1	random_forest	0.9932324520887403	0.9829966996645867	0.9920057478848664	0.9801972243750994	11863	3955	3955	6351	13422	0
FUBP1	logistic_regression	0.9896315120374679	0.9731227750492344	0.9871588414371274	0.9660633106112104	7928	2643	2643	4167	9047	0
FUBP1	random_forest	0.9935401595804616	0.9828563991600214	0.9924979936726072	0.9789360553755729	7928	2643	2643	4167	9047	0
Imp	logistic_regression	0.9434874991379283	0.8846558700328154	0.9417510402333014	0.8756271429120868	7065	2355	2355	3837	7938	0
Imp	random_forest	0.9697790468934218	0.9294241629580793	0.9685089277797301	0.9297992781614002	7065	2355	2355	3837	7938	0
K07H8.9	logistic_regression	0.9478077816492451	0.8873105665232457	0.9434111400862436	0.8623385171679117	4380	1460	1461	2383	4918	0
K07H8.9	random_forest	0.9727638006422081	0.94533738540487	0.9732193076647748	0.9356287581151964	4380	1460	1461	2383	4918	0
LmjF.17.0550	logistic_regression	0.9697450979033736	0.9395801027882785	0.9645843580914903	0.9247890327370234	5973	1991	1991	3211	6744	0
