eclip_id	gt_out_folder	pos_bed	neg_bed	mode_settings	num_pos	min_pos	max_pos	mean_pos	median_pos	num_neg	min_neg	max_neg	mean_neg	median_neg
LARP7_K562_ENCSR456KXI	rnaprot_gt_out/LARP7_K562_ENCSR456KXI_fixlen_201_gt_out	rnaprot_gt_out/pos_neg_fasta_out/LARP7_K562_ENCSR456KXI.fixlen_201.positives.bed	rnaprot_gt_out/pos_neg_fasta_out/LARP7_K562_ENCSR456KXI.fixlen_201.negatives.bed	--max-len 200 --mode 1 --seq-ext 100 --seed 1	119	201	201	201	201	119	201	201	201	201
LIN28B_HepG2_ENCSR861GYE	rnaprot_gt_out/LIN28B_HepG2_ENCSR861GYE_fixlen_201_gt_out	rnaprot_gt_out/pos_neg_fasta_out/LIN28B_HepG2_ENCSR861GYE.fixlen_201.positives.bed	rnaprot_gt_out/pos_neg_fasta_out/LIN28B_HepG2_ENCSR861GYE.fixlen_201.negatives.bed	--max-len 200 --mode 1 --seq-ext 100 --seed 1	2823	201	201	201	201	2823	201	201	201	201
LIN28B_K562_ENCSR970NKP	rnaprot_gt_out/LIN28B_K562_ENCSR970NKP_fixlen_201_gt_out	rnaprot_gt_out/pos_neg_fasta_out/LIN28B_K562_ENCSR970NKP.fixlen_201.positives.bed	rnaprot_gt_out/pos_neg_fasta_out/LIN28B_K562_ENCSR970NKP.fixlen_201.negatives.bed	--max-len 200 --mode 1 --seq-ext 100 --seed 1	5031	201	201	201	201	5031	201	201	201	201
LSM11_HepG2_ENCSR135VMS	rnaprot_gt_out/LSM11_HepG2_ENCSR135VMS_fixlen_201_gt_out	rnaprot_gt_out/pos_neg_fasta_out/LSM11_HepG2_ENCSR135VMS.fixlen_201.positives.bed	rnaprot_gt_out/pos_neg_fasta_out/LSM11_HepG2_ENCSR135VMS.fixlen_201.negatives.bed	--max-len 200 --mode 1 --seq-ext 100 --seed 1	1468	201	201	201	201.0	1468	201	201	201	201.0
LSM11_K562_ENCSR022BVV	rnaprot_gt_out/LSM11_K562_ENCSR022BVV_fixlen_201_gt_out	rnaprot_gt_out/pos_neg_fasta_out/LSM11_K562_ENCSR022BVV.fixlen_201.positives.bed	rnaprot_gt_out/pos_neg_fasta_out/LSM11_K562_ENCSR022BVV.fixlen_201.negatives.bed	--max-len 200 --mode 1 --seq-ext 100 --seed 1	988	201	201	201	201.0	988	201	201	201	201.0
MATR3_HepG2_ENCSR290VLT	rnaprot_gt_out/MATR3_HepG2_ENCSR290VLT_fixlen_201_gt_out	rnaprot_gt_out/pos_neg_fasta_out/MATR3_HepG2_ENCSR290VLT.fixlen_201.positives.bed	rnaprot_gt_out/pos_neg_fasta_out/MATR3_HepG2_ENCSR290VLT.fixlen_201.negatives.bed	--max-len 200 --mode 1 --seq-ext 100 --seed 1	5213	201	201	201	201	5213	201	201	201	201
MATR3_K562_ENCSR440SUX	rnaprot_gt_out/MATR3_K562_ENCSR440SUX_fixlen_201_gt_out	rnaprot_gt_out/pos_neg_fasta_out/MATR3_K562_ENCSR440SUX.fixlen_201.positives.bed	rnaprot_gt_out/pos_neg_fasta_out/MATR3_K562_ENCSR440SUX.fixlen_201.negatives.bed	--max-len 200 --mode 1 --seq-ext 100 --seed 1	3603	201	201	201	201	3603	201	201	201	201
MBNL1_K562_ENCSR497XZI	rnaprot_gt_out/MBNL1_K562_ENCSR497XZI_fixlen_201_gt_out	rnaprot_gt_out/pos_neg_fasta_out/MBNL1_K562_ENCSR497XZI.fixlen_201.positives.bed	rnaprot_gt_out/pos_neg_fasta_out/MBNL1_K562_ENCSR497XZI.fixlen_201.negatives.bed	--max-len 200 --mode 1 --seq-ext 100 --seed 1	874	201	201	201	201.0	874	201	201	201	201.0
METAP2_K562_ENCSR303OQD	rnaprot_gt_out/METAP2_K562_ENCSR303OQD_fixlen_201_gt_out	rnaprot_gt_out/pos_neg_fasta_out/METAP2_K562_ENCSR303OQD.fixlen_201.positives.bed	rnaprot_gt_out/pos_neg_fasta_out/METAP2_K562_ENCSR303OQD.fixlen_201.negatives.bed	--max-len 200 --mode 1 --seq-ext 100 --seed 1	2068	201	201	201	201.0	2068	201	201	201	201.0
METTL1_K562_ENCSR498DQS	rnaprot_gt_out/METTL1_K562_ENCSR498DQS_fixlen_201_gt_out	rnaprot_gt_out/pos_neg_fasta_out/METTL1_K562_ENCSR498DQS.fixlen_201.positives.bed	rnaprot_gt_out/pos_neg_fasta_out/METTL1_K562_ENCSR498DQS.fixlen_201.negatives.bed	--max-len 200 --mode 1 --seq-ext 100 --seed 1	291	201	201	201	201	291	201	201	201	201
MFAP1_K562_ENCSR491HUW	rnaprot_gt_out/MFAP1_K562_ENCSR491HUW_fixlen_201_gt_out	rnaprot_gt_out/pos_neg_fasta_out/MFAP1_K562_ENCSR491HUW.fixlen_201.positives.bed	rnaprot_gt_out/pos_neg_fasta_out/MFAP1_K562_ENCSR491HUW.fixlen_201.negatives.bed	--max-len 200 --mode 1 --seq-ext 100 --seed 1	6278	201	201	201	201.0	6278	201	201	201	201.0
MORC2_K562_ENCSR168VUE	rnaprot_gt_out/MORC2_K562_ENCSR168VUE_fixlen_201_gt_out	rnaprot_gt_out/pos_neg_fasta_out/MORC2_K562_ENCSR168VUE.fixlen_201.positives.bed	rnaprot_gt_out/pos_neg_fasta_out/MORC2_K562_ENCSR168VUE.fixlen_201.negatives.bed	--max-len 200 --mode 1 --seq-ext 100 --seed 1	687	201	201	201	201	687	201	201	201	201
MTPAP_K562_ENCSR200DKE	rnaprot_gt_out/MTPAP_K562_ENCSR200DKE_fixlen_201_gt_out	rnaprot_gt_out/pos_neg_fasta_out/MTPAP_K562_ENCSR200DKE.fixlen_201.positives.bed	rnaprot_gt_out/pos_neg_fasta_out/MTPAP_K562_ENCSR200DKE.fixlen_201.negatives.bed	--max-len 200 --mode 1 --seq-ext 100 --seed 1	949	201	201	201	201	949	201	201	201	201
NCBP2_HepG2_ENCSR018RVZ	rnaprot_gt_out/NCBP2_HepG2_ENCSR018RVZ_fixlen_201_gt_out	rnaprot_gt_out/pos_neg_fasta_out/NCBP2_HepG2_ENCSR018RVZ.fixlen_201.positives.bed	rnaprot_gt_out/pos_neg_fasta_out/NCBP2_HepG2_ENCSR018RVZ.fixlen_201.negatives.bed	--max-len 200 --mode 1 --seq-ext 100 --seed 1	2730	201	201	201	201.0	2730	201	201	201	201.0
NCBP2_K562_ENCSR484LTQ	rnaprot_gt_out/NCBP2_K562_ENCSR484LTQ_fixlen_201_gt_out	rnaprot_gt_out/pos_neg_fasta_out/NCBP2_K562_ENCSR484LTQ.fixlen_201.positives.bed	rnaprot_gt_out/pos_neg_fasta_out/NCBP2_K562_ENCSR484LTQ.fixlen_201.negatives.bed	--max-len 200 --mode 1 --seq-ext 100 --seed 1	373	201	201	201	201	373	201	201	201	201
NIP7_HepG2_ENCSR361OCV	rnaprot_gt_out/NIP7_HepG2_ENCSR361OCV_fixlen_201_gt_out	rnaprot_gt_out/pos_neg_fasta_out/NIP7_HepG2_ENCSR361OCV.fixlen_201.positives.bed	rnaprot_gt_out/pos_neg_fasta_out/NIP7_HepG2_ENCSR361OCV.fixlen_201.negatives.bed	--max-len 200 --mode 1 --seq-ext 100 --seed 1	179	201	201	201	201	179	201	201	201	201
NIPBL_K562_ENCSR891RIC	rnaprot_gt_out/NIPBL_K562_ENCSR891RIC_fixlen_201_gt_out	rnaprot_gt_out/pos_neg_fasta_out/NIPBL_K562_ENCSR891RIC.fixlen_201.positives.bed	rnaprot_gt_out/pos_neg_fasta_out/NIPBL_K562_ENCSR891RIC.fixlen_201.negatives.bed	--max-len 200 --mode 1 --seq-ext 100 --seed 1	236	201	201	201	201.0	236	201	201	201	201.0
NKRF_HepG2_ENCSR277DEO	rnaprot_gt_out/NKRF_HepG2_ENCSR277DEO_fixlen_201_gt_out	rnaprot_gt_out/pos_neg_fasta_out/NKRF_HepG2_ENCSR277DEO.fixlen_201.positives.bed	rnaprot_gt_out/pos_neg_fasta_out/NKRF_HepG2_ENCSR277DEO.fixlen_201.negatives.bed	--max-len 200 --mode 1 --seq-ext 100 --seed 1	3070	201	201	201	201.0	3070	201	201	201	201.0
NOL12_HepG2_ENCSR820DQJ	rnaprot_gt_out/NOL12_HepG2_ENCSR820DQJ_fixlen_201_gt_out	rnaprot_gt_out/pos_neg_fasta_out/NOL12_HepG2_ENCSR820DQJ.fixlen_201.positives.bed	rnaprot_gt_out/pos_neg_fasta_out/NOL12_HepG2_ENCSR820DQJ.fixlen_201.negatives.bed	--max-len 200 --mode 1 --seq-ext 100 --seed 1	212	201	201	201	201.0	212	201	201	201	201.0
NOLC1_HepG2_ENCSR194HZU	rnaprot_gt_out/NOLC1_HepG2_ENCSR194HZU_fixlen_201_gt_out	rnaprot_gt_out/pos_neg_fasta_out/NOLC1_HepG2_ENCSR194HZU.fixlen_201.positives.bed	rnaprot_gt_out/pos_neg_fasta_out/NOLC1_HepG2_ENCSR194HZU.fixlen_201.negatives.bed	--max-len 200 --mode 1 --seq-ext 100 --seed 1	479	201	201	201	201	479	201	201	201	201
NOLC1_K562_ENCSR001VAC	rnaprot_gt_out/NOLC1_K562_ENCSR001VAC_fixlen_201_gt_out	rnaprot_gt_out/pos_neg_fasta_out/NOLC1_K562_ENCSR001VAC.fixlen_201.positives.bed	rnaprot_gt_out/pos_neg_fasta_out/NOLC1_K562_ENCSR001VAC.fixlen_201.negatives.bed	--max-len 200 --mode 1 --seq-ext 100 --seed 1	1109	201	201	201	201	1109	201	201	201	201
NONO_HepG2_ENCSR585SMS	rnaprot_gt_out/NONO_HepG2_ENCSR585SMS_fixlen_201_gt_out	rnaprot_gt_out/pos_neg_fasta_out/NONO_HepG2_ENCSR585SMS.fixlen_201.positives.bed	rnaprot_gt_out/pos_neg_fasta_out/NONO_HepG2_ENCSR585SMS.fixlen_201.negatives.bed	--max-len 200 --mode 1 --seq-ext 100 --seed 1	2724	201	201	201	201.0	2724	201	201	201	201.0
NONO_K562_ENCSR285QHT	rnaprot_gt_out/NONO_K562_ENCSR285QHT_fixlen_201_gt_out	rnaprot_gt_out/pos_neg_fasta_out/NONO_K562_ENCSR285QHT.fixlen_201.positives.bed	rnaprot_gt_out/pos_neg_fasta_out/NONO_K562_ENCSR285QHT.fixlen_201.negatives.bed	--max-len 200 --mode 1 --seq-ext 100 --seed 1	1679	201	201	201	201	1679	201	201	201	201
NONO_K562_ENCSR861PAR	rnaprot_gt_out/NONO_K562_ENCSR861PAR_fixlen_201_gt_out	rnaprot_gt_out/pos_neg_fasta_out/NONO_K562_ENCSR861PAR.fixlen_201.positives.bed	rnaprot_gt_out/pos_neg_fasta_out/NONO_K562_ENCSR861PAR.fixlen_201.negatives.bed	--max-len 200 --mode 1 --seq-ext 100 --seed 1	6515	201	201	201	201	6515	201	201	201	201
NPM1_K562_ENCSR448IDP	rnaprot_gt_out/NPM1_K562_ENCSR448IDP_fixlen_201_gt_out	rnaprot_gt_out/pos_neg_fasta_out/NPM1_K562_ENCSR448IDP.fixlen_201.positives.bed	rnaprot_gt_out/pos_neg_fasta_out/NPM1_K562_ENCSR448IDP.fixlen_201.negatives.bed	--max-len 200 --mode 1 --seq-ext 100 --seed 1	262	201	201	201	201.0	262	201	201	201	201.0
NSUN2_HepG2_ENCSR379GZS	rnaprot_gt_out/NSUN2_HepG2_ENCSR379GZS_fixlen_201_gt_out	rnaprot_gt_out/pos_neg_fasta_out/NSUN2_HepG2_ENCSR379GZS.fixlen_201.positives.bed	rnaprot_gt_out/pos_neg_fasta_out/NSUN2_HepG2_ENCSR379GZS.fixlen_201.negatives.bed	--max-len 200 --mode 1 --seq-ext 100 --seed 1	259	201	201	201	201	259	201	201	201	201
NSUN2_K562_ENCSR081JYH	rnaprot_gt_out/NSUN2_K562_ENCSR081JYH_fixlen_201_gt_out	rnaprot_gt_out/pos_neg_fasta_out/NSUN2_K562_ENCSR081JYH.fixlen_201.positives.bed	rnaprot_gt_out/pos_neg_fasta_out/NSUN2_K562_ENCSR081JYH.fixlen_201.negatives.bed	--max-len 200 --mode 1 --seq-ext 100 --seed 1	84	201	201	201	201.0	84	201	201	201	201.0
NSUN4_K562_ENCSR224QFQ	rnaprot_gt_out/NSUN4_K562_ENCSR224QFQ_fixlen_201_gt_out	rnaprot_gt_out/pos_neg_fasta_out/NSUN4_K562_ENCSR224QFQ.fixlen_201.positives.bed	rnaprot_gt_out/pos_neg_fasta_out/NSUN4_K562_ENCSR224QFQ.fixlen_201.negatives.bed	--max-len 200 --mode 1 --seq-ext 100 --seed 1	928	201	201	201	201.0	928	201	201	201	201.0
PABPC4_K562_ENCSR958FKZ	rnaprot_gt_out/PABPC4_K562_ENCSR958FKZ_fixlen_201_gt_out	rnaprot_gt_out/pos_neg_fasta_out/PABPC4_K562_ENCSR958FKZ.fixlen_201.positives.bed	rnaprot_gt_out/pos_neg_fasta_out/PABPC4_K562_ENCSR958FKZ.fixlen_201.negatives.bed	--max-len 200 --mode 1 --seq-ext 100 --seed 1	3120	201	201	201	201.0	3120	201	201	201	201.0
PABPN1_HepG2_ENCSR820UYE	rnaprot_gt_out/PABPN1_HepG2_ENCSR820UYE_fixlen_201_gt_out	rnaprot_gt_out/pos_neg_fasta_out/PABPN1_HepG2_ENCSR820UYE.fixlen_201.positives.bed	rnaprot_gt_out/pos_neg_fasta_out/PABPN1_HepG2_ENCSR820UYE.fixlen_201.negatives.bed	--max-len 200 --mode 1 --seq-ext 100 --seed 1	2486	201	201	201	201.0	2486	201	201	201	201.0
PARP1_HepG2_ENCSR352IFB	rnaprot_gt_out/PARP1_HepG2_ENCSR352IFB_fixlen_201_gt_out	rnaprot_gt_out/pos_neg_fasta_out/PARP1_HepG2_ENCSR352IFB.fixlen_201.positives.bed	rnaprot_gt_out/pos_neg_fasta_out/PARP1_HepG2_ENCSR352IFB.fixlen_201.negatives.bed	--max-len 200 --mode 1 --seq-ext 100 --seed 1	93	201	201	201	201	93	201	201	201	201
PCBP1_HepG2_ENCSR256CHX	rnaprot_gt_out/PCBP1_HepG2_ENCSR256CHX_fixlen_201_gt_out	rnaprot_gt_out/pos_neg_fasta_out/PCBP1_HepG2_ENCSR256CHX.fixlen_201.positives.bed	rnaprot_gt_out/pos_neg_fasta_out/PCBP1_HepG2_ENCSR256CHX.fixlen_201.negatives.bed	--max-len 200 --mode 1 --seq-ext 100 --seed 1	606	201	201	201	201.0	606	201	201	201	201.0
PCBP1_K562_ENCSR922WJV	rnaprot_gt_out/PCBP1_K562_ENCSR922WJV_fixlen_201_gt_out	rnaprot_gt_out/pos_neg_fasta_out/PCBP1_K562_ENCSR922WJV.fixlen_201.positives.bed	rnaprot_gt_out/pos_neg_fasta_out/PCBP1_K562_ENCSR922WJV.fixlen_201.negatives.bed	--max-len 200 --mode 1 --seq-ext 100 --seed 1	1469	201	201	201	201	1469	201	201	201	201
PCBP2_HepG2_ENCSR339FUY	rnaprot_gt_out/PCBP2_HepG2_ENCSR339FUY_fixlen_201_gt_out	rnaprot_gt_out/pos_neg_fasta_out/PCBP2_HepG2_ENCSR339FUY.fixlen_201.positives.bed	rnaprot_gt_out/pos_neg_fasta_out/PCBP2_HepG2_ENCSR339FUY.fixlen_201.negatives.bed	--max-len 200 --mode 1 --seq-ext 100 --seed 1	5927	201	201	201	201	5927	201	201	201	201
PHF6_K562_ENCSR001KKZ	rnaprot_gt_out/PHF6_K562_ENCSR001KKZ_fixlen_201_gt_out	rnaprot_gt_out/pos_neg_fasta_out/PHF6_K562_ENCSR001KKZ.fixlen_201.positives.bed	rnaprot_gt_out/pos_neg_fasta_out/PHF6_K562_ENCSR001KKZ.fixlen_201.negatives.bed	--max-len 200 --mode 1 --seq-ext 100 --seed 1	484	201	201	201	201.0	484	201	201	201	201.0
PPIG_HepG2_ENCSR097NEE	rnaprot_gt_out/PPIG_HepG2_ENCSR097NEE_fixlen_201_gt_out	rnaprot_gt_out/pos_neg_fasta_out/PPIG_HepG2_ENCSR097NEE.fixlen_201.positives.bed	rnaprot_gt_out/pos_neg_fasta_out/PPIG_HepG2_ENCSR097NEE.fixlen_201.negatives.bed	--max-len 200 --mode 1 --seq-ext 100 --seed 1	16912	201	201	201	201.0	16912	201	201	201	201.0
PPIL4_K562_ENCSR197INS	rnaprot_gt_out/PPIL4_K562_ENCSR197INS_fixlen_201_gt_out	rnaprot_gt_out/pos_neg_fasta_out/PPIL4_K562_ENCSR197INS.fixlen_201.positives.bed	rnaprot_gt_out/pos_neg_fasta_out/PPIL4_K562_ENCSR197INS.fixlen_201.negatives.bed	--max-len 200 --mode 1 --seq-ext 100 --seed 1	436	201	201	201	201.0	436	201	201	201	201.0
PRP16_HepG2_ENCSR678OKJ	rnaprot_gt_out/PRP16_HepG2_ENCSR678OKJ_fixlen_201_gt_out	rnaprot_gt_out/pos_neg_fasta_out/PRP16_HepG2_ENCSR678OKJ.fixlen_201.positives.bed	rnaprot_gt_out/pos_neg_fasta_out/PRP16_HepG2_ENCSR678OKJ.fixlen_201.negatives.bed	--max-len 200 --mode 1 --seq-ext 100 --seed 1	138	201	201	201	201.0	138	201	201	201	201.0
PRPF39_HepG2_ENCSR348MQL	rnaprot_gt_out/PRPF39_HepG2_ENCSR348MQL_fixlen_201_gt_out	rnaprot_gt_out/pos_neg_fasta_out/PRPF39_HepG2_ENCSR348MQL.fixlen_201.positives.bed	rnaprot_gt_out/pos_neg_fasta_out/PRPF39_HepG2_ENCSR348MQL.fixlen_201.negatives.bed	--max-len 200 --mode 1 --seq-ext 100 --seed 1	3802	201	201	201	201.0	3802	201	201	201	201.0
PRPF39_HepG2_ENCSR884RBW	rnaprot_gt_out/PRPF39_HepG2_ENCSR884RBW_fixlen_201_gt_out	rnaprot_gt_out/pos_neg_fasta_out/PRPF39_HepG2_ENCSR884RBW.fixlen_201.positives.bed	rnaprot_gt_out/pos_neg_fasta_out/PRPF39_HepG2_ENCSR884RBW.fixlen_201.negatives.bed	--max-len 200 --mode 1 --seq-ext 100 --seed 1	3592	201	201	201	201.0	3592	201	201	201	201.0
PRPF4_HepG2_ENCSR977OXG	rnaprot_gt_out/PRPF4_HepG2_ENCSR977OXG_fixlen_201_gt_out	rnaprot_gt_out/pos_neg_fasta_out/PRPF4_HepG2_ENCSR977OXG.fixlen_201.positives.bed	rnaprot_gt_out/pos_neg_fasta_out/PRPF4_HepG2_ENCSR977OXG.fixlen_201.negatives.bed	--max-len 200 --mode 1 --seq-ext 100 --seed 1	6099	201	201	201	201	6099	201	201	201	201
PRPF8_HepG2_ENCSR121NVA	rnaprot_gt_out/PRPF8_HepG2_ENCSR121NVA_fixlen_201_gt_out	rnaprot_gt_out/pos_neg_fasta_out/PRPF8_HepG2_ENCSR121NVA.fixlen_201.positives.bed	rnaprot_gt_out/pos_neg_fasta_out/PRPF8_HepG2_ENCSR121NVA.fixlen_201.negatives.bed	--max-len 200 --mode 1 --seq-ext 100 --seed 1	16463	201	201	201	201	16463	201	201	201	201
PRPF8_K562_ENCSR534YOI	rnaprot_gt_out/PRPF8_K562_ENCSR534YOI_fixlen_201_gt_out	rnaprot_gt_out/pos_neg_fasta_out/PRPF8_K562_ENCSR534YOI.fixlen_201.positives.bed	rnaprot_gt_out/pos_neg_fasta_out/PRPF8_K562_ENCSR534YOI.fixlen_201.negatives.bed	--max-len 200 --mode 1 --seq-ext 100 --seed 1	9451	201	201	201	201	9451	201	201	201	201
PTBP1_HepG2_ENCSR384KAN	rnaprot_gt_out/PTBP1_HepG2_ENCSR384KAN_fixlen_201_gt_out	rnaprot_gt_out/pos_neg_fasta_out/PTBP1_HepG2_ENCSR384KAN.fixlen_201.positives.bed	rnaprot_gt_out/pos_neg_fasta_out/PTBP1_HepG2_ENCSR384KAN.fixlen_201.negatives.bed	--max-len 200 --mode 1 --seq-ext 100 --seed 1	6486	201	201	201	201.0	6486	201	201	201	201.0
PTBP1_K562_ENCSR981WKN	rnaprot_gt_out/PTBP1_K562_ENCSR981WKN_fixlen_201_gt_out	rnaprot_gt_out/pos_neg_fasta_out/PTBP1_K562_ENCSR981WKN.fixlen_201.positives.bed	rnaprot_gt_out/pos_neg_fasta_out/PTBP1_K562_ENCSR981WKN.fixlen_201.negatives.bed	--max-len 200 --mode 1 --seq-ext 100 --seed 1	6045	201	201	201	201	6045	201	201	201	201
PUM1_K562_ENCSR308YNT	rnaprot_gt_out/PUM1_K562_ENCSR308YNT_fixlen_201_gt_out	rnaprot_gt_out/pos_neg_fasta_out/PUM1_K562_ENCSR308YNT.fixlen_201.positives.bed	rnaprot_gt_out/pos_neg_fasta_out/PUM1_K562_ENCSR308YNT.fixlen_201.negatives.bed	--max-len 200 --mode 1 --seq-ext 100 --seed 1	1881	201	201	201	201	1881	201	201	201	201
PUM2_K562_ENCSR661ICQ	rnaprot_gt_out/PUM2_K562_ENCSR661ICQ_fixlen_201_gt_out	rnaprot_gt_out/pos_neg_fasta_out/PUM2_K562_ENCSR661ICQ.fixlen_201.positives.bed	rnaprot_gt_out/pos_neg_fasta_out/PUM2_K562_ENCSR661ICQ.fixlen_201.negatives.bed	--max-len 200 --mode 1 --seq-ext 100 --seed 1	3872	201	201	201	201.0	3872	201	201	201	201.0
QKI_HepG2_ENCSR570WLM	rnaprot_gt_out/QKI_HepG2_ENCSR570WLM_fixlen_201_gt_out	rnaprot_gt_out/pos_neg_fasta_out/QKI_HepG2_ENCSR570WLM.fixlen_201.positives.bed	rnaprot_gt_out/pos_neg_fasta_out/QKI_HepG2_ENCSR570WLM.fixlen_201.negatives.bed	--max-len 200 --mode 1 --seq-ext 100 --seed 1	7761	201	201	201	201	7761	201	201	201	201
QKI_K562_ENCSR366YOG	rnaprot_gt_out/QKI_K562_ENCSR366YOG_fixlen_201_gt_out	rnaprot_gt_out/pos_neg_fasta_out/QKI_K562_ENCSR366YOG.fixlen_201.positives.bed	rnaprot_gt_out/pos_neg_fasta_out/QKI_K562_ENCSR366YOG.fixlen_201.negatives.bed	--max-len 200 --mode 1 --seq-ext 100 --seed 1	1950	201	201	201	201.0	1950	201	201	201	201.0
RBFOX2_HepG2_ENCSR987FTF	rnaprot_gt_out/RBFOX2_HepG2_ENCSR987FTF_fixlen_201_gt_out	rnaprot_gt_out/pos_neg_fasta_out/RBFOX2_HepG2_ENCSR987FTF.fixlen_201.positives.bed	rnaprot_gt_out/pos_neg_fasta_out/RBFOX2_HepG2_ENCSR987FTF.fixlen_201.negatives.bed	--max-len 200 --mode 1 --seq-ext 100 --seed 1	4691	201	201	201	201	4691	201	201	201	201
RBFOX2_K562_ENCSR756CKJ	rnaprot_gt_out/RBFOX2_K562_ENCSR756CKJ_fixlen_201_gt_out	rnaprot_gt_out/pos_neg_fasta_out/RBFOX2_K562_ENCSR756CKJ.fixlen_201.positives.bed	rnaprot_gt_out/pos_neg_fasta_out/RBFOX2_K562_ENCSR756CKJ.fixlen_201.negatives.bed	--max-len 200 --mode 1 --seq-ext 100 --seed 1	2368	201	201	201	201.0	2368	201	201	201	201.0
RBM15_HepG2_ENCSR754NDA	rnaprot_gt_out/RBM15_HepG2_ENCSR754NDA_fixlen_201_gt_out	rnaprot_gt_out/pos_neg_fasta_out/RBM15_HepG2_ENCSR754NDA.fixlen_201.positives.bed	rnaprot_gt_out/pos_neg_fasta_out/RBM15_HepG2_ENCSR754NDA.fixlen_201.negatives.bed	--max-len 200 --mode 1 --seq-ext 100 --seed 1	1042	201	201	201	201.0	1042	201	201	201	201.0
RBM15_K562_ENCSR196INN	rnaprot_gt_out/RBM15_K562_ENCSR196INN_fixlen_201_gt_out	rnaprot_gt_out/pos_neg_fasta_out/RBM15_K562_ENCSR196INN.fixlen_201.positives.bed	rnaprot_gt_out/pos_neg_fasta_out/RBM15_K562_ENCSR196INN.fixlen_201.negatives.bed	--max-len 200 --mode 1 --seq-ext 100 --seed 1	5675	201	201	201	201	5675	201	201	201	201
RBM22_HepG2_ENCSR456JJQ	rnaprot_gt_out/RBM22_HepG2_ENCSR456JJQ_fixlen_201_gt_out	rnaprot_gt_out/pos_neg_fasta_out/RBM22_HepG2_ENCSR456JJQ.fixlen_201.positives.bed	rnaprot_gt_out/pos_neg_fasta_out/RBM22_HepG2_ENCSR456JJQ.fixlen_201.negatives.bed	--max-len 200 --mode 1 --seq-ext 100 --seed 1	1754	201	201	201	201.0	1754	201	201	201	201.0
RBM22_K562_ENCSR295OKT	rnaprot_gt_out/RBM22_K562_ENCSR295OKT_fixlen_201_gt_out	rnaprot_gt_out/pos_neg_fasta_out/RBM22_K562_ENCSR295OKT.fixlen_201.positives.bed	rnaprot_gt_out/pos_neg_fasta_out/RBM22_K562_ENCSR295OKT.fixlen_201.negatives.bed	--max-len 200 --mode 1 --seq-ext 100 --seed 1	925	201	201	201	201	925	201	201	201	201
RBM5_HepG2_ENCSR489ABS	rnaprot_gt_out/RBM5_HepG2_ENCSR489ABS_fixlen_201_gt_out	rnaprot_gt_out/pos_neg_fasta_out/RBM5_HepG2_ENCSR489ABS.fixlen_201.positives.bed	rnaprot_gt_out/pos_neg_fasta_out/RBM5_HepG2_ENCSR489ABS.fixlen_201.negatives.bed	--max-len 200 --mode 1 --seq-ext 100 --seed 1	594	201	201	201	201.0	594	201	201	201	201.0
RNF187_K562_ENCSR153STI	rnaprot_gt_out/RNF187_K562_ENCSR153STI_fixlen_201_gt_out	rnaprot_gt_out/pos_neg_fasta_out/RNF187_K562_ENCSR153STI.fixlen_201.positives.bed	rnaprot_gt_out/pos_neg_fasta_out/RNF187_K562_ENCSR153STI.fixlen_201.negatives.bed	--max-len 200 --mode 1 --seq-ext 100 --seed 1	485	201	201	201	201	485	201	201	201	201
RPS3_HepG2_ENCSR766FAC	rnaprot_gt_out/RPS3_HepG2_ENCSR766FAC_fixlen_201_gt_out	rnaprot_gt_out/pos_neg_fasta_out/RPS3_HepG2_ENCSR766FAC.fixlen_201.positives.bed	rnaprot_gt_out/pos_neg_fasta_out/RPS3_HepG2_ENCSR766FAC.fixlen_201.negatives.bed	--max-len 200 --mode 1 --seq-ext 100 --seed 1	3270	201	201	201	201.0	3270	201	201	201	201.0
RPS3_K562_ENCSR120EAR	rnaprot_gt_out/RPS3_K562_ENCSR120EAR_fixlen_201_gt_out	rnaprot_gt_out/pos_neg_fasta_out/RPS3_K562_ENCSR120EAR.fixlen_201.positives.bed	rnaprot_gt_out/pos_neg_fasta_out/RPS3_K562_ENCSR120EAR.fixlen_201.negatives.bed	--max-len 200 --mode 1 --seq-ext 100 --seed 1	1552	201	201	201	201.0	1552	201	201	201	201.0
RPS6_K562_ENCSR100ARZ	rnaprot_gt_out/RPS6_K562_ENCSR100ARZ_fixlen_201_gt_out	rnaprot_gt_out/pos_neg_fasta_out/RPS6_K562_ENCSR100ARZ.fixlen_201.positives.bed	rnaprot_gt_out/pos_neg_fasta_out/RPS6_K562_ENCSR100ARZ.fixlen_201.negatives.bed	--max-len 200 --mode 1 --seq-ext 100 --seed 1	202	201	201	201	201.0	202	201	201	201	201.0
RYBP_K562_ENCSR179MPN	rnaprot_gt_out/RYBP_K562_ENCSR179MPN_fixlen_201_gt_out	rnaprot_gt_out/pos_neg_fasta_out/RYBP_K562_ENCSR179MPN.fixlen_201.positives.bed	rnaprot_gt_out/pos_neg_fasta_out/RYBP_K562_ENCSR179MPN.fixlen_201.negatives.bed	--max-len 200 --mode 1 --seq-ext 100 --seed 1	558	201	201	201	201.0	558	201	201	201	201.0
